# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	47733
#@/user_id	macOS
gui zi 	貴子	c=2 d=9.87798e-33 t=47733
gun dong 	滾動	c=12 d=0.000269215 t=47733
gun lun 	滾輪	c=5 d=1.91404e-23 t=47733
guo 	國	c=15 d=0.141471 t=47733
guo 	果	c=12 d=2.15566e-07 t=47733
guo 	過	c=53 d=0.367882 t=47733
guo 	郭	c=72 d=2.41376 t=47733
guo chang 	過長	c=2 d=3.78362e-08 t=47733
guo da 	過大	c=1 d=6.03877e-67 t=47733
guo de 	過得	c=1 d=4.58703e-38 t=47733
guo du 	過渡	c=1 d=7.00793e-24 t=47733
guo guo 	果果	c=1 d=0.0257325 t=47733
guo ji 	國際	c=4 d=2.16e-23 t=47733
guo jia 	國家	c=1 d=4.77261e-34 t=47733
guo jiao 	果膠	c=2 d=6.77194e-25 t=47733
guo lai 	過來	c=11 d=0.0350844 t=47733
guo le 	過了	c=9 d=0.227638 t=47733
guo lv 	國旅	c=2 d=2.75121e-24 t=47733
guo lv 	過濾	c=21 d=0.000181374 t=47733
guo mu ban 	過模板	c=1 d=5.29828e-28 t=47733
guo nian 	過年	c=2 d=2.66402e-27 t=47733
guo qi 	國企	c=0 d=4.16778e-29 t=47733
guo qi 	過期	c=2 d=2.11109e-27 t=47733
guo qu 	過去	c=2 d=9.58962e-08 t=47733
guo yi 	國醫	c=1 d=0.00032882 t=47733
ha 	哈	c=10 d=0.0167392 t=47733
ha er 	哈爾	c=1 d=1.09414e-29 t=47733
ha er bin 	哈爾濱	c=13 d=2.11466e-22 t=47733
ha ha 	哈哈	c=1 d=3.9047e-55 t=47733
ha si hu ibeacon 	哈似乎iBeacon	c=1 d=0.000312783 t=47733
hai 	海	c=35 d=0.0927394 t=47733
hai 	還	c=54 d=0.0290467 t=47733
hai bao 	海報	c=1 d=5.80829e-21 t=47733
hai bu 	還不	c=0 d=1.51907e-08 t=47733
hai bu gou 	還不夠	c=1 d=8.85204e-37 t=47733
hai bu neng 	還不能	c=1 d=7.43344e-41 t=47733
hai bu ru 	還不如	c=1 d=4.93504e-16 t=47733
hai bu xing 	還不行	c=1 d=6.24344e-18 t=47733
hai bu zhi ao 	還不支岙	c=1 d=1.52668e-07 t=47733
hai chun 	海春	c=6 d=1.97119e-13 t=47733
hai dei 	還得	c=2 d=3.76475e-08 t=47733
hai dian 	海淀	c=1 d=1.00045e-64 t=47733
hai duo 	還多	c=2 d=5.16395e-20 t=47733
hai gei 	還給	c=1 d=4.62211e-10 t=47733
hai hui 	還會	c=2 d=1.55726e-05 t=47733
hai ke yi 	還可以	c=3 d=1.03203e-18 t=47733
hai ke yi ba 	还可以吧	c=1 d=1.6351e-20 t=47733
hai lan zhi jia 	海澜之家	c=1 d=5.08604e-47 t=47733
hai mei 	還沒	c=24 d=0.00681121 t=47733
hai mei fa 	還沒發	c=1 d=5.09416e-07 t=47733
hai mei kan 	還沒看	c=3 d=4.14995e-07 t=47733
hai mei nong 	還沒弄	c=1 d=1.43577e-20 t=47733
hai mei you 	還沒有	c=1 d=2.48247e-50 t=47733
hai na yang 	海那樣	c=1 d=2.35378e-12 t=47733
hai neng 	還能	c=6 d=0.00522135 t=47733
hai sheng 	還剩	c=2 d=9.36878e-28 t=47733
hai shi 	還是	c=97 d=1.16431 t=47733
hai xian shi 	還顯示	c=1 d=3.20636e-31 t=47733
hai xing 	還行	c=5 d=4.71397e-06 t=47733
hai xu yao 	還需要	c=6 d=4.59156e-12 t=47733
hai yao 	還要	c=9 d=0.109408 t=47733
hai yo 	還喲	c=2 d=1.07565e-05 t=47733
hai yong 	還用	c=1 d=3.8123e-38 t=47733
hai you 	還有	c=50 d=0.00919137 t=47733
hai you mei you 	還有沒有	c=1 d=6.87128e-57 t=47733
hai you ne 	还有呢	c=1 d=8.23088e-34 t=47733
hai zai 	還在	c=9 d=4.83403e-08 t=47733
hai zei wang 	海賊王	c=7 d=2.24639e-09 t=47733
hai zi 	孩子	c=1 d=1.0395e-44 t=47733
han 	汗	c=1 d=1.88363e-67 t=47733
han 	韓	c=30 d=2.00964e-05 t=47733
han dan 	邯鄲	c=3 d=8.18116e-67 t=47733
han hua 	漢化	c=2 d=5.33339e-13 t=47733
han liang 	含量	c=1 d=2.32031e-20 t=47733
han shi 	韓式	c=1 d=0.00392653 t=47733
han shu 	函數	c=6 d=7.00407e-16 t=47733
han yi 	含義	c=1 d=2.27778e-67 t=47733
han zi 	漢字	c=10 d=0.0406023 t=47733
hang 	航	c=2 d=7.31683e-31 t=47733
hang 	行	c=13 d=2.97382 t=47733
hang hao 	行號	c=2 d=1.40956e-25 t=47733
hang qing 	行情	c=1 d=9.54798e-45 t=47733
hang shu 	行數	c=1 d=1.01965e-23 t=47733
hang wei 	行尾	c=1 d=2.24853e-62 t=47733
hao 	好	c=135 d=0.0318204 t=47733
hao 	浩	c=175 d=2.19626 t=47733
hao 	號	c=144 d=0.890882 t=47733
hao 	豪	c=6 d=0.395167 t=47733
hao 	郝	c=9 d=0.000540372 t=47733
hao ban fa 	好辦法	c=1 d=1.08159e-11 t=47733
hao chi 	好吃	c=4 d=7.17922e-14 t=47733
hao chu 	好處	c=1 d=2.65749e-28 t=47733
hao de 	好的	c=224 d=0.198069 t=47733
hao dian 	好點	c=1 d=1.91913e-22 t=47733
hao dong xi 	好東西	c=1 d=3.15648e-23 t=47733
hao duo 	好多	c=4 d=5.77638e-15 t=47733
hao hao 	好好	c=4 d=0.0413782 t=47733
hao he 	好喝	c=1 d=6.48236e-48 t=47733
hao huai 	好壞	c=1 d=1.49279e-37 t=47733
hao ibeacon shi 	浩iBeacon是	c=1 d=0.329559 t=47733
hao ji 	好幾	c=1 d=9.72895e-60 t=47733
hao jiu 	好久	c=1 d=1.30769e-09 t=47733
hao kan 	好看	c=2 d=7.15072e-26 t=47733
hao le 	好了	c=127 d=0.839836 t=47733
hao le ma 	好了嗎	c=1 d=1.42856e-49 t=47733
hao le mei 	好了沒	c=1 d=1.62583e-12 t=47733
hao ma 	號碼	c=7 d=0.000224867 t=47733
hao man 	好慢	c=1 d=7.77981e-18 t=47733
hao shu 	好書	c=1 d=1.85697e-17 t=47733
hao shuai 	浩帥	c=1 d=4.36198e-05 t=47733
hao si 	好似	c=2 d=2.77556e-10 t=47733
hao xiang 	好像	c=49 d=0.671285 t=47733
hao xiu 	好修	c=1 d=3.73554e-34 t=47733
hao ya 	好呀	c=2 d=0.0315873 t=47733
hao yi dian 	好一點	c=3 d=4.87913e-29 t=47733
hao yong 	好用	c=9 d=0.0015415 t=47733
hao yong de 	好用的	c=6 d=2.51891e-13 t=47733
hao zhao 	號召	c=1 d=4.79653e-34 t=47733
hao zhe 	好着	c=8 d=0.144424 t=47733
hao zhe ne 	好着呢	c=2 d=4.64449e-08 t=47733
hao zuo 	好做	c=1 d=1.0451e-19 t=47733
he 	何	c=12 d=1.55654e-13 t=47733
he 	合	c=8 d=6.11146e-08 t=47733
he 	和	c=134 d=0.932533 t=47733
he 	喝	c=21 d=1.00314e-11 t=47733
he 	核	c=3 d=0.0773266 t=47733
he 	河	c=2 d=0.423162 t=47733
he ao 	袷襖	c=0 d=1.07207e-55 t=47733
he bao dan 	荷包蛋	c=1 d=2.43878e-47 t=47733
he bei 	河北	c=14 d=2.14539e-32 t=47733
he bie 	和別	c=1 d=1.55716e-63 t=47733
he bing 	合併	c=54 d=0.261846 t=47733
he bu he 	喝不喝	c=1 d=1.94714e-16 t=47733
he duo 	喝多	c=0 d=1.82553e-23 t=47733
he duo shao 	喝多少	c=1 d=1.83468e-22 t=47733
he fa 	合法	c=1 d=3.50355e-15 t=47733
he fan 	盒飯	c=1 d=3.48607e-15 t=47733
he fei 	合肥	c=1 d=6.49251e-37 t=47733
he gai 	合蓋	c=1 d=1.02476e-23 t=47733
he ge 	合格	c=1 d=3.40521e-33 t=47733
he ji 	合計	c=1 d=3.65212e-33 t=47733
he lan 	荷蘭	c=1 d=1.25685e-13 t=47733
he le 	喝了	c=3 d=2.42737e-16 t=47733
he nan 	河南	c=2 d=1.48509e-35 t=47733
he shi 	合適	c=3 d=4.37274e-24 t=47733
he shi 	覈實	c=3 d=0.0298907 t=47733
he suan 	覈算	c=2 d=0.00440507 t=47733
he tong 	合同	c=8 d=7.0921e-31 t=47733
he xie 	和諧	c=3 d=6.36415e-08 t=47733
he xin 	核心	c=6 d=8.40818e-14 t=47733
he ze 	菏澤	c=6 d=2.53235e-40 t=47733
he ze mu dan 	菏澤牡丹	c=1 d=2.63912e-64 t=47733
he zhe ge 	和這個	c=1 d=2.56391e-18 t=47733
he zi li 	盒子裏	c=1 d=1.61515e-52 t=47733
he zuo 	合作	c=4 d=5.39503e-35 t=47733
hei 	黑	c=7 d=0.0752176 t=47733
hei guo 	黑果	c=1 d=2.68886e-19 t=47733
hei guo 	黑鍋	c=5 d=1.14353e-19 t=47733
hei ping 	黑屏	c=5 d=0.135695 t=47733
hei ping guo 	黑苹果	c=77 d=1.18442 t=47733
hei si jian 	黑四间	c=0 d=6.01314e-18 t=47733
hei ti 	黑體	c=1 d=1.67382e-60 t=47733
hen 	很	c=24 d=0.609571 t=47733
hen chang 	很長	c=1 d=1.27541e-09 t=47733
hen duo 	很多	c=4 d=1.87047e-14 t=47733
hen gao 	很高	c=2 d=0.0236356 t=47733
hen hao 	很好	c=1 d=1.66094e-28 t=47733
hen ji 	痕跡	c=1 d=5.05035e-23 t=47733
hen ka 	很卡	c=1 d=2.11513e-19 t=47733
hen kuai 	很快	c=1 d=1.04365e-32 t=47733
hen li hai 	很厲害	c=1 d=1.24092e-10 t=47733
hen luan 	很亂	c=2 d=1.04039e-54 t=47733
hen man 	很慢	c=4 d=8.85987e-18 t=47733
hen nan 	很難	c=1 d=1.92377e-21 t=47733
hen shao 	很少	c=2 d=8.68e-12 t=47733
hen xiao 	很小	c=1 d=1.36575e-20 t=47733
hen you 	很有	c=1 d=2.12682e-25 t=47733
heng 	哼	c=9 d=9.85314e-14 t=47733
heng wen 	恆溫	c=1 d=4.72608e-07 t=47733
heng xian 	橫線	c=1 d=2.7333e-06 t=47733
heng xiang 	橫向	c=1 d=1.39021e-23 t=47733
heng yang 	衡陽	c=1 d=2.49322e-42 t=47733
hong 	哄	c=1 d=2.55511e-07 t=47733
hong 	宏	c=5 d=3.78555e-14 t=47733
hong 	洪	c=124 d=0.0160448 t=47733
hong 	紅	c=1 d=1.60495e-07 t=47733
hong 	虹	c=4 d=5.02174e-15 t=47733
hong bao 	紅包	c=4 d=4.69196e-10 t=47733
hong dong 	轟動	c=1 d=7.96132e-54 t=47733
hong dou 	紅豆	c=2 d=8.00171e-54 t=47733
hong kuang 	紅框	c=3 d=1.17062e-18 t=47733
hong lao shi 	洪老師	c=3 d=9.70776e-05 t=47733
hong shi zi 	紅十字	c=1 d=1.93105e-36 t=47733
hong xing 	紅星	c=1 d=3.5657e-16 t=47733
hong yun 	鴻運	c=1 d=2.55946e-27 t=47733
hong zao 	紅棗	c=1 d=8.08164e-54 t=47733
hou 	後	c=10 d=3.97761e-08 t=47733
hou a 	吼啊	c=1 d=3.84002e-35 t=47733
hou duan 	後端	c=7 d=4.59892e-08 t=47733
hou men 	後門	c=1 d=0.079659 t=47733
hou mian 	後面	c=13 d=2.30043e-07 t=47733
hou nian 	猴年	c=3 d=4.72986e-31 t=47733
hou qi 	後期	c=1 d=1.2644e-54 t=47733
hou tai 	後臺	c=6 d=1.68289e-06 t=47733
hou xu 	後續	c=2 d=4.52981e-08 t=47733
hou zhui 	後綴	c=4 d=0.484325 t=47733
hou zui 	後最	c=1 d=5.23843e-12 t=47733
hu 	乎	c=1 d=2.89415e-61 t=47733
hu 	壺	c=1 d=4.77358e-07 t=47733
hu 	湖	c=2 d=8.48733e-42 t=47733
hu 	糊	c=1 d=2.45101e-47 t=47733
hu 	胡	c=5 d=3.75439e-05 t=47733
hu chuan 	互傳	c=1 d=1.3318e-18 t=47733
hu die 	蝴蝶	c=1 d=3.44941e-67 t=47733
hu huan 	互換	c=1 d=1.21275e-34 t=47733
hu ji 	戶籍	c=0 d=1.81291e-59 t=47733
hu kou ben 	戶口本	c=1 d=1.15043e-31 t=47733
hu lve 	忽略	c=3 d=3.07373e-34 t=47733
hu qi 	呼氣	c=1 d=5.39577e-66 t=47733
hu shi 	護士	c=1 d=6.86332e-14 t=47733
hua 	化	c=43 d=2.17223e-06 t=47733
hua 	畫	c=15 d=2.10268e-06 t=47733
hua 	花	c=6 d=3.38193e-11 t=47733
hua 	華	c=29 d=0.000131698 t=47733
hua 	話	c=55 d=0.000556657 t=47733
hua dong 	滑動	c=7 d=0.847314 t=47733
hua dong 	華東	c=1 d=6.71805e-27 t=47733
hua kai 	劃開	c=1 d=0.337902 t=47733
hua sheng mi 	花生米	c=1 d=1.44169e-39 t=47733
hua wei 	華爲	c=3 d=2.09587e-33 t=47733
hua xian 	畫線	c=3 d=2.52501e-24 t=47733
hua xue pin 	化學品	c=1 d=2.47311e-35 t=47733
hua yan 	化驗	c=4 d=2.03866e-13 t=47733
hua yuan 	花園	c=2 d=1.59803e-66 t=47733
hua yuan 	花苑	c=1 d=1.83082e-56 t=47733
hua zhong 	華中	c=4 d=3.53436e-65 t=47733
hua zhong gu ni vim er si tan yin 	華中顧你Vim二斯坦因	c=1 d=1.27511e-65 t=47733
hua zhong hua 	画中画	c=1 d=1.48358e-23 t=47733
huai 	壞	c=5 d=0.985112 t=47733
huai an 	淮安	c=4 d=2.80575e-12 t=47733
huai bei 	淮北	c=4 d=7.11263e-22 t=47733
huai chu 	壞處	c=0 d=6.58502e-28 t=47733
huai de 	壞的	c=2 d=1.41176e-36 t=47733
huai le 	壞了	c=1 d=1.82578e-53 t=47733
huai nan 	淮南	c=1 d=1.54965e-65 t=47733
huan 	換	c=8 d=0.0278757 t=47733
huan 	環	c=1 d=1.55858e-15 t=47733
huan 	還	c=3 d=1.05506e-31 t=47733
huan chong 	緩衝	c=1 d=0.000159256 t=47733
huan cun 	緩存	c=13 d=0.465334 t=47733
huan dong 	緩動	c=1 d=3.75758e-15 t=47733
huan fang zi 	還房子	c=1 d=8.62586e-56 t=47733
huan ge 	換個	c=1 d=4.03197e-50 t=47733
huan hang 	換行	c=12 d=0.0249604 t=47733
huan ji 	緩急	c=1 d=5.64431e-37 t=47733
huan jing 	環境	c=173 d=0.000488398 t=47733
huan rao 	環繞	c=2 d=1.6352e-13 t=47733
huan song 	歡送	c=1 d=1.00604e-12 t=47733
huan suan 	換算	c=2 d=9.91897e-41 t=47733
huan xing 	喚醒	c=3 d=0.00202023 t=47733
huan yan 	歡顏	c=1 d=6.76114e-14 t=47733
huan yi tai 	還一臺	c=1 d=1.16117e-52 t=47733
huan yuan 	還原	c=1 d=1.1887e-63 t=47733
huang 	黃	c=12 d=5.25025e-09 t=47733
huang di 	皇帝	c=1 d=9.07739e-68 t=47733
huang dong 	黃東	c=1 d=1.07333 t=47733
huang dong xu 	黃東旭	c=4 d=3.97017 t=47733
huang gua 	黃瓜	c=2 d=1.42023e-39 t=47733
huang he 	黃河	c=3 d=9.555e-47 t=47733
huang hou 	皇后	c=7 d=2.32378e-29 t=47733
huang jin 	黃金	c=1 d=1.00478e-56 t=47733
huang li 	黃曆	c=1 d=1.80977e-67 t=47733
huang lou 	黄楼	c=2 d=9.84043e-47 t=47733
huang se 	黃色	c=2 d=0.00181803 t=47733
huang shan 	黃山	c=1 d=2.40616e-65 t=47733
hui 	回	c=19 d=0.00183194 t=47733
hui 	慧	c=4 d=4.72259e-41 t=47733
hui 	暉	c=2 d=3.59192e-64 t=47733
hui 	會	c=63 d=0.0422376 t=47733
hui 	輝	c=5 d=3.24598e-28 t=47733
hui ba 	會把	c=1 d=2.41788e-34 t=47733
hui bu hui 	會不會	c=2 d=5.10909e-12 t=47733
hui bu qu 	回不去	c=2 d=1.82084e-42 t=47733
hui che 	回車	c=3 d=2.72129e-35 t=47733
hui diao 	回調	c=1 d=4.67254e-20 t=47733
hui fang 	回訪	c=1 d=3.30862e-18 t=47733
hui fu 	回覆	c=6 d=1.09669e-10 t=47733
hui fu 	恢復	c=3 d=8.03883e-06 t=47733
hui fu yi xia 	回覆一下	c=1 d=1.05324e-22 t=47733
hui gu 	惠顧	c=4 d=5.53039e-31 t=47733
hui gui 	回歸	c=1 d=5.67182e-06 t=47733
hui jia 	回家	c=6 d=3.73566e-05 t=47733
hui jia 	會加	c=1 d=3.8598e-66 t=47733
hui lai 	回來	c=12 d=0.00642124 t=47733
hui mie 	毀滅	c=0 d=1.51278e-18 t=47733
hui mie ba 	毀滅吧	c=1 d=1.52036e-17 t=47733
hui qu 	回去	c=27 d=0.069741 t=47733
hui se 	晦澀	c=1 d=3.11362e-68 t=47733
hui se 	灰色	c=1 d=0.0254765 t=47733
hui shi 	回事	c=9 d=4.57465e-06 t=47733
hui shi bie 	會識別	c=1 d=4.91278e-51 t=47733
hui su 	回溯	c=5 d=0.722527 t=47733
hui tou 	回頭	c=2 d=0.000164928 t=47733
hui tui 	潰退	c=1 d=1.73025e-09 t=47733
hui xiu 	會修	c=1 d=1.11121e-64 t=47733
hui yi 	會議	c=2 d=4.81064e-60 t=47733
hui yi shi 	會議室	c=4 d=1.98e-07 t=47733
hui ying 	回應	c=1 d=7.35822e-39 t=47733
hui yong 	會用	c=1 d=8.92125e-11 t=47733
hui you 	會有	c=3 d=3.35577e-08 t=47733
hui yuan 	會員	c=1 d=5.08534e-16 t=47733
hui zhou 	惠州	c=6 d=2.00883e-30 t=47733
hui zong 	彙總	c=16 d=0.0187793 t=47733
hun jie 	婚介	c=1 d=3.33608e-27 t=47733
hun qing 	婚慶	c=1 d=4.0243e-57 t=47733
hun yin 	婚姻	c=3 d=4.08123e-28 t=47733
huo 	或	c=12 d=0.0110436 t=47733
huo 	活	c=5 d=0.000500451 t=47733
huo 	火	c=2 d=1.88343e-07 t=47733
huo 	貨	c=1 d=6.79156e-08 t=47733
huo che 	火車	c=2 d=1.67053e-31 t=47733
huo de 	獲得	c=1 d=0.00189223 t=47733
huo dong 	活動	c=2 d=0.000149233 t=47733
huo gai 	活該	c=1 d=7.14053e-68 t=47733
huo guo 	火鍋	c=10 d=0.00423234 t=47733
huo guo dian 	火鍋店	c=1 d=3.05362e-45 t=47733
huo jian 	火箭	c=7 d=1.98472e-35 t=47733
huo jian wa 	火箭蛙	c=5 d=1.35917e-22 t=47733
huo qu 	獲取	c=35 d=0.319967 t=47733
huo tui 	火腿	c=1 d=4.88661e-47 t=47733
huo yue 	活躍	c=1 d=1.37446e-36 t=47733
huo zhe 	或者	c=15 d=0.255418 t=47733
huo zi dian 	活字典	c=0 d=5.90832e-17 t=47733
ibeacon 	iBeacon	c=4 d=0.0160027 t=47733
ibeacon na tai 	iBeacon那臺	c=1 d=1.30762e-67 t=47733
ibooks author 	iBooks Author	c=0 d=0.173438 t=47733
insta cast 	Instacast	c=1 d=3.22913e-26 t=47733
ip 	IP	c=2 d=8.53595e-21 t=47733
ipod nano 	iPod nano	c=3 d=1.16041e-16 t=47733
ipod nano tu 	iPod nano圖	c=1 d=1.16623e-15 t=47733
jet brains 	JetBrains	c=1 d=3.03571e-64 t=47733
ji 	及	c=3 d=1.04152e-08 t=47733
ji 	寄	c=7 d=3.46497e-13 t=47733
ji 	幾	c=9 d=0.000265207 t=47733
ji 	急	c=3 d=1.03883e-07 t=47733
ji 	擊	c=1 d=1.41637e-07 t=47733
ji 	雞	c=2 d=8.15618e-15 t=47733
ji ba 	雞巴	c=3 d=2.3348e-05 t=47733
ji bai 	幾百	c=1 d=1.53376e-32 t=47733
ji ben 	基本	c=17 d=5.91958e-09 t=47733
ji ben xin xi 	基本信息	c=1 d=4.64419e-66 t=47733
ji bie 	級別	c=3 d=5.63088e-09 t=47733
ji bu ji de 	記不記得	c=1 d=2.13523e-42 t=47733
ji chang 	機場	c=1 d=1.40897e-63 t=47733
ji chen 	集塵	c=1 d=2.26649e-38 t=47733
ji cheng 	繼承	c=2 d=0.263991 t=47733
ji chi 	雞翅	c=3 d=1.97875e-19 t=47733
ji chu 	基礎	c=15 d=3.43066e-06 t=47733
ji chu a 	基礎啊	c=1 d=4.73992e-12 t=47733
ji chuan 	姬川	c=1 d=3.12072e-36 t=47733
ji chuan 	济川	c=1 d=3.15208e-36 t=47733
ji ci 	幾次	c=1 d=7.31779e-33 t=47733
ji dan 	雞蛋	c=8 d=0.000182935 t=47733
ji de 	記得	c=7 d=8.90466e-06 t=47733
ji dian 	幾點	c=5 d=2.35826e-05 t=47733
ji dong 	激動	c=1 d=1.18773e-24 t=47733
ji du 	季度	c=1 d=3.37891e-30 t=47733
ji dun 	幾頓	c=1 d=1.85312e-22 t=47733
ji fen 	幾份	c=2 d=7.05818e-17 t=47733
ji fen 	積分	c=4 d=0.0869358 t=47733
ji ge 	幾個	c=9 d=5.9043e-08 t=47733
ji gou 	機構	c=240 d=0.0901566 t=47733
ji gou hao 	機構號	c=5 d=4.41507e-13 t=47733
ji gou hua 	機構華	c=1 d=1.37685e-27 t=47733
ji guo 	記過	c=3 d=1.54956e-51 t=47733
ji guo lai 	寄過來	c=4 d=1.97298e-26 t=47733
ji hang 	幾行	c=1 d=3.90084e-14 t=47733
ji he 	集合	c=7 d=2.57112e-06 t=47733
ji he 	集和	c=1 d=3.67043e-33 t=47733
ji hua 	計劃	c=11 d=5.22668e-15 t=47733
ji huo 	激活	c=10 d=0.00805196 t=47733
ji ji 	積極	c=1 d=1.13485e-47 t=47733
ji jia 	幾家	c=12 d=0.000309671 t=47733
ji jia 	技嘉	c=3 d=0.047573 t=47733
ji jue 	幾角	c=1 d=1.77369e-36 t=47733
ji kou 	幾口	c=1 d=3.16142e-12 t=47733
ji lei 	積累	c=1 d=5.08171e-37 t=47733
ji li 	激勵	c=1 d=3.79587e-46 t=47733
ji liang 	計量	c=2 d=2.56898e-63 t=47733
ji lin shi 	吉林市	c=1 d=5.43316e-59 t=47733
ji lu 	記錄	c=27 d=0.271175 t=47733
ji nan 	濟南	c=3 d=0.00182578 t=47733
ji qi 	機器	c=5 d=2.39483e-26 t=47733
ji qi ren 	機器人	c=1 d=5.86966e-27 t=47733
ji qiao 	技巧	c=8 d=0.0162097 t=47733
ji qun 	集羣	c=1 d=0.000547581 t=47733
ji ru 	記入	c=1 d=2.52926e-05 t=47733
ji shi 	及時	c=1 d=1.41267e-35 t=47733
ji shi 	幾十	c=3 d=1.23503e-09 t=47733
ji shi 	技師	c=2 d=6.48961e-24 t=47733
ji shi ben 	記事本	c=2 d=1.1311e-59 t=47733
ji shu 	技術	c=9 d=0.071713 t=47733
ji shu 	計數	c=7 d=6.38388e-15 t=47733
ji su 	激素	c=1 d=2.46078e-35 t=47733
ji suan 	計算	c=18 d=0.0689323 t=47733
ji suan ji 	計算機	c=1 d=6.40892e-61 t=47733
ji tan 	祭壇	c=0 d=1.45797e-25 t=47733
ji tian 	幾天	c=3 d=1.64671e-15 t=47733
ji tiao 	幾條	c=1 d=9.32711e-05 t=47733
ji tuan 	集團	c=1 d=5.78129e-25 t=47733
ji xiang 	機箱	c=2 d=0.0930772 t=47733
ji xiang mu 	幾項目	c=1 d=1.58677e-20 t=47733
ji xu 	繼續	c=4 d=1.61051e-14 t=47733
ji yao 	紀要	c=2 d=4.83476e-60 t=47733
ji ye 	幾頁	c=2 d=5.97685e-34 t=47733
ji zhang 	幾張	c=2 d=7.23266e-13 t=47733
ji zhu 	記住	c=1 d=7.4092e-32 t=47733
jia 	佳	c=6 d=7.21787e-47 t=47733
jia 	假	c=7 d=7.58127e-08 t=47733
jia 	加	c=63 d=0.869393 t=47733
jia 	夾	c=17 d=1.55026 t=47733
jia 	家	c=175 d=0.0893986 t=47733
jia 	甲	c=3 d=3.28586e-25 t=47733
jia ban 	加班	c=3 d=1.84614e-07 t=47733
jia cu 	加粗	c=1 d=9.75745e-65 t=47733
jia de 	假的	c=4 d=3.72134e-48 t=47733
jia de 	加的	c=1 d=8.14456e-57 t=47733
jia ge 	價格	c=3 d=3.42822e-24 t=47733
jia gou 	架構	c=2 d=1.88799e-06 t=47733
jia hao 	加好	c=2 d=8.69466e-06 t=47733
jia hao 	嘉豪	c=29 d=0.00454076 t=47733
jia jia 	加價	c=1 d=1.53747e-31 t=47733
jia ju 	傢俱	c=1 d=1.39064e-56 t=47733
jia le 	加了	c=8 d=2.09241e-05 t=47733
jia le 	嫁了	c=1 d=6.77381e-36 t=47733
jia li 	家裏	c=5 d=0.0593087 t=47733
jia mei 	家美	c=1 d=2.2428e-32 t=47733
jia meng 	加盟	c=1 d=2.42827e-55 t=47733
jia mi 	加密	c=11 d=0.00515605 t=47733
jia mi 	甲醚	c=1 d=5.46336e-36 t=47733
jia mi de 	加密的	c=1 d=6.36482e-68 t=47733
jia qian 	價錢	c=2 d=1.66813e-20 t=47733
jia qiang 	加強	c=1 d=7.03325e-37 t=47733
jia ru 	加入	c=2 d=3.71879e-32 t=47733
jia shang 	加上	c=5 d=1.46303e-06 t=47733
jia shi 	駕駛	c=1 d=1.69859e-27 t=47733
jia wei 	價位	c=1 d=6.08722e-14 t=47733
jia xia 	夾下	c=1 d=2.19883e-05 t=47733
jia yi 	甲乙	c=1 d=1.679e-67 t=47733
jia yi ge 	加一個	c=1 d=5.81621e-37 t=47733
jia yi xia 	加一下	c=5 d=3.9015e-16 t=47733
jia zai 	加載	c=11 d=6.99125e-20 t=47733
jia zhuang xian 	甲狀腺	c=2 d=3.62514e-34 t=47733
jia zi 	架子	c=2 d=0.343009 t=47733
jian 	劍	c=4 d=2.09046e-28 t=47733
jian 	建	c=4 d=9.65257e-18 t=47733
jian 	撿	c=1 d=2.60434e-55 t=47733
jian 	減	c=1 d=1.73137e-46 t=47733
jian 	見	c=7 d=0.000531398 t=47733
jian 	間	c=3 d=4.32078e-11 t=47733
jian an 	建安	c=1 d=2.40795e-16 t=47733
jian ce 	檢測	c=10 d=0.00444934 t=47733
jian cha 	檢查	c=152 d=1.89413 t=47733
jian cha zhe 	檢查者	c=1 d=3.66282e-38 t=47733
jian chi 	堅持	c=1 d=1.17168e-11 t=47733
jian dan 	簡單	c=1 d=5.64353e-06 t=47733
jian dao 	撿到	c=1 d=3.347e-36 t=47733
jian gao 	見告	c=1 d=2.97459e-60 t=47733
jian guo 	見過	c=1 d=8.70987e-23 t=47733
jian jie 	簡介	c=8 d=4.24619e-12 t=47733
jian ju 	間距	c=5 d=3.07611e-66 t=47733
jian kang 	健康	c=33 d=0.0711264 t=47733
jian kong 	監控	c=5 d=0.0911215 t=47733
jian le 	剪了	c=1 d=4.94934e-50 t=47733
jian li 	建立	c=6 d=2.19958e-09 t=47733
jian li 	簡歷	c=1 d=1.11472e-13 t=47733
jian mo 	建模	c=1 d=2.81406e-25 t=47733
jian ni 	見你	c=1 d=1.64134e-06 t=47733
jian pan 	鍵盤	c=34 d=0.558327 t=47733
jian qie 	剪切	c=2 d=9.48375e-40 t=47733
jian rong 	兼容	c=8 d=1.78537e-36 t=47733
jian she 	建設	c=1 d=1.98303e-25 t=47733
jian shu 	簡書	c=6 d=0.272532 t=47733
jian ting 	監聽	c=1 d=1.57174e-55 t=47733
jian tou 	箭頭	c=2 d=1.9578e-12 t=47733
jian wei 	鍵位	c=1 d=1.17104e-34 t=47733
jian xi 	見習	c=1 d=3.27793e-26 t=47733
jian xie 	簡寫	c=1 d=5.55443e-54 t=47733
jian xing 	鹼性	c=1 d=6.49472e-41 t=47733
jian yan 	檢驗	c=66 d=0.0792629 t=47733
jian yan ke 	檢驗可	c=1 d=5.13557e-14 t=47733
jian yi 	建議	c=13 d=6.25015e-20 t=47733
jian zhen 	減震	c=4 d=4.12516e-14 t=47733
